47.1428 26.4437
41.7471 22.7706
38.1274 21.632
34.9909 20.8273
32.9108 16.411
30.7998 18.2659
29.1597 16.7746
27.7289 15.8118
26.0739 13.0034
25.0616 13.0034
23.4099 14.2997
22.3858 13.2486
21.4843 9.90655
20.3886 9.90655
20.0867 10.903
19.5252 10.972
18.925 10.3502
18.3352 9.99174
17.9992 6.93976
17.3127 9.68748
16.9754 9.61695
16.5615 7.81017
16.1495 8.52609
15.5145 6.47966
15.1665 6.51441
14.9381 6.11083
14.5299 6.52567
14.1186 6.45025
13.5806 5.5812
13.4608 5.5812
13.103 5.8114
12.3171 5.78059
12.0688 5.73033
11.5892 5.95124
11.0463 5.14705
10.3805 5.11455
9.69331 5.08573
9.15051 5.00582
8.56472 4.96115
8.44636 4.39482
8.04995 4.10892
8.10476 4.09875
8.03884 3.88139
7.62204 3.87229
7.1123 3.88139
6.83453 3.73701
6.54304 3.72264
6.19966 3.35175
5.84324 3.41279
5.64182 3.1262
5.25177 3.09223
5.35167 3.09223
5.2558 2.82052
5.44915 3.11828
5.27324 2.84341
5.29087 3.07686
5.2556 2.83848
5.13866 2.76306
5.16707 2.76306
5.35836 2.76306
5.54578 2.59782
5.69548 2.75906
5.54173 2.66006
5.90174 2.75052
5.70449 2.66006
5.76367 2.60627
6.06882 2.60627
5.87159 2.60627
5.78351 2.60627
5.88853 2.55714
5.47346 2.568
5.36716 2.4167
5.40617 2.44012
5.55403 2.54281
5.65827 2.46123
5.469 2.4416
5.67232 2.37569
5.30422 2.37569
5.14584 2.38639
5.14389 2.42881
4.99586 2.41344
4.87736 2.45351
4.60784 2.46512
4.50172 2.40143
4.60125 2.38855
5.0345 2.37569
5.11188 2.34841
5.1465 2.32016
4.89102 2.36033
4.94004 2.33552
4.98124 2.32729
5.41604 2.34841
4.8604 2.32016
4.80109 2.32916
4.60688 2.32916
4.49324 2.32016
4.53812 2.31627
4.51463 2.32016
4.69971 2.32016
4.65895 2.32016
4.36783 2.32916
4.74897 2.32916
4.64697 2.33552
4.55491 2.32916
4.36735 2.33552
4.60178 2.36033
4.66058 2.32916
4.5868 2.33304
4.49205 2.33164
4.27747 2.3028
4.73967 2.31569
4.67209 2.31627
4.63456 2.31569
4.69953 2.32016
4.68981 2.32016
4.77525 2.32016
4.93378 2.31627
5.00524 2.31627
4.70735 2.31627
4.58899 2.31627
4.51961 2.31627
4.29208 2.31627
4.17998 2.31627
4.06518 2.32016
4.03174 2.31627
4.01236 2.31627
3.70924 2.31627
3.77281 2.31627
3.75649 2.31627
4.0705 2.31627
3.66316 2.31627
3.32234 2.31627
2.88206 2.3028
2.62948 2.3028
2.41706 2.3028
2.33763 2.3028
2.31946 2.3028
2.31893 2.29892
2.31786 2.29457
2.31588 2.29457
2.65525 2.29457
2.34339 2.29069
2.31039 2.29069
2.30622 2.29069
2.30321 2.29069
2.30052 2.29069
2.29661 2.29069
2.29389 2.29069
2.2917 2.29069
2.29073 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29125 2.29069
2.29609 2.29069
2.3023 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29092 2.29069
2.29644 2.29069
2.30847 2.29069
2.29069 2.29069
2.29398 2.29069
2.30623 2.29069
2.35761 2.29069
2.39701 2.29069
2.58656 2.29069
2.52773 2.29069
2.71549 2.29069
2.32644 2.29069
2.31422 2.29069
2.29772 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
2.29069 2.29069
