0 -0.444791 0.00924303
1 -0.457924 0.0084308
2 -0.467714 0.00796974
3 -0.476872 0.00776541
4 -0.488993 0.00753613
5 -0.496923 0.0070258
6 -0.506653 0.00690964
7 -0.515293 0.00699228
8 -0.525266 0.00688075
9 -0.534114 0.00688295
10 -0.541828 0.00688218
11 -0.550262 0.00699648
12 -0.558726 0.00672544
13 -0.566341 0.00632037
14 -0.573953 0.00608735
15 -0.57865 0.00648814
16 -0.585985 0.00633651
17 -0.59302 0.00634529
18 -0.597991 0.00630173
19 -0.604777 0.00579549
20 -0.60941 0.00558304
21 -0.613754 0.00517779
22 -0.619797 0.00509966
23 -0.624873 0.00451547
24 -0.629656 0.0044178
25 -0.634653 0.00419199
26 -0.641357 0.00405809
27 -0.645461 0.00400048
28 -0.649596 0.00443368
29 -0.653365 0.00436979
30 -0.658129 0.00456589
31 -0.663084 0.00444958
32 -0.667617 0.00467298
33 -0.670514 0.00481756
34 -0.673966 0.00488914
35 -0.678092 0.0048805
36 -0.681996 0.0052516
37 -0.686393 0.00524696
38 -0.689972 0.00484314
39 -0.692287 0.00465167
40 -0.695134 0.00425807
41 -0.699261 0.00451796
42 -0.702425 0.0043316
43 -0.705511 0.00437252
44 -0.706568 0.00441693
45 -0.710654 0.00429183
46 -0.714572 0.0044622
47 -0.715216 0.00475391
48 -0.717098 0.0048023
49 -0.719873 0.00509393
50 -0.721467 0.00502588
51 -0.723943 0.00493674
52 -0.725862 0.00527918
53 -0.727702 0.00532972
54 -0.728567 0.00521677
55 -0.731846 0.00516591
56 -0.734031 0.00485508
57 -0.737152 0.00456734
58 -0.73957 0.00453497
59 -0.74031 0.0045569
60 -0.742318 0.00445844
61 -0.744656 0.00436192
62 -0.745463 0.00432221
63 -0.745785 0.0047776
64 -0.747747 0.00467104
65 -0.751475 0.00456492
66 -0.752859 0.00445782
67 -0.753488 0.00462653
68 -0.754579 0.00423629
69 -0.755642 0.00430412
70 -0.756443 0.00399216
71 -0.75691 0.00374867
72 -0.757736 0.00333152
73 -0.758851 0.00351677
74 -0.760208 0.00360528
75 -0.761395 0.00358608
76 -0.763062 0.00348484
77 -0.763188 0.00350974
78 -0.762726 0.00360377
79 -0.764811 0.00328158
80 -0.766611 0.0033884
81 -0.768723 0.00374002
82 -0.770506 0.00368879
83 -0.77061 0.00339731
84 -0.771741 0.00305386
85 -0.772401 0.00316897
86 -0.773204 0.00308246
87 -0.775545 0.00340791
88 -0.776668 0.00351947
89 -0.778158 0.00318262
90 -0.778609 0.00323189
91 -0.778399 0.00311073
92 -0.779996 0.00343012
93 -0.780557 0.00373034
94 -0.780369 0.00350051
95 -0.780626 0.00323635
96 -0.782604 0.00320188
97 -0.783837 0.00296959
98 -0.785077 0.00277743
99 -0.78597 0.00288189
100 -0.786507 0.00290511
101 -0.786149 0.0029291
102 -0.787295 0.00266309
103 -0.787559 0.00258424
104 -0.787952 0.00257976
105 -0.786863 0.00248174
106 -0.787904 0.00245236
107 -0.788379 0.00225122
108 -0.789775 0.00218248
109 -0.789354 0.00243342
110 -0.790229 0.00228164
111 -0.791433 0.00234539
112 -0.791312 0.00234682
113 -0.793116 0.00249793
114 -0.794407 0.00257058
115 -0.793428 0.00248802
116 -0.793722 0.00265169
117 -0.795574 0.00241808
118 -0.796007 0.00259896
119 -0.796614 0.00276292
120 -0.796736 0.0028474
121 -0.796984 0.00307001
122 -0.797899 0.00301858
123 -0.798261 0.00294904
124 -0.796829 0.00294165
125 -0.797455 0.00319756
126 -0.797122 0.00320288
127 -0.798151 0.0031379
128 -0.79897 0.00298368
129 -0.800514 0.00337825
130 -0.798992 0.00329135
131 -0.799768 0.0031819
132 -0.799892 0.00321198
133 -0.79966 0.00307442
134 -0.799161 0.00301723
135 -0.797801 0.00338942
136 -0.797414 0.00329465
137 -0.796617 0.0031474
138 -0.79665 0.00308968
139 -0.797668 0.00298009
140 -0.797932 0.00293311
141 -0.797716 0.0029306
142 -0.797008 0.00301337
143 -0.796492 0.00312785
144 -0.796638 0.00305228
145 -0.797503 0.00332951
146 -0.797186 0.00332688
147 -0.797334 0.00343534
148 -0.796484 0.00356624
149 -0.797086 0.00344925
150 -0.796836 0.00330644
151 -0.795895 0.00330505
152 -0.795579 0.00343055
153 -0.796589 0.00345744
154 -0.796159 0.00341892
155 -0.795373 0.0031858
156 -0.795441 0.0030689
157 -0.796119 0.00305391
158 -0.796893 0.0030998
159 -0.796782 0.00304897
160 -0.796019 0.00328869
161 -0.795677 0.00328437
162 -0.794612 0.00323752
163 -0.79397 0.00326307
164 -0.79445 0.0030959
165 -0.794815 0.00324463
166 -0.794751 0.00332028
167 -0.794808 0.00342799
168 -0.793904 0.00339559
169 -0.794308 0.00347413
170 -0.794317 0.00327613
171 -0.79452 0.00302039
172 -0.793967 0.00316767
173 -0.79348 0.00325119
174 -0.792634 0.00359826
175 -0.792987 0.00384948
176 -0.793595 0.00403292
177 -0.792552 0.00419539
178 -0.792137 0.00420287
179 -0.791514 0.003907
180 -0.791527 0.00379495
181 -0.791273 0.00399009
182 -0.790898 0.00422629
183 -0.79083 0.00403403
184 -0.790247 0.00423644
185 -0.791069 0.00439526
186 -0.790821 0.00477969
187 -0.790405 0.00462897
188 -0.789905 0.00444346
189 -0.789575 0.00447303
190 -0.788937 0.00455967
191 -0.789017 0.00460275
192 -0.788582 0.00444131
193 -0.788935 0.00429723
194 -0.788549 0.00450667
195 -0.787286 0.00426801
196 -0.787358 0.00414335
197 -0.786503 0.00394906
198 -0.785954 0.00426697
199 -0.785747 0.00418693
200 -0.785766 0.00422025
201 -0.785208 0.00409478
202 -0.784164 0.00380105
203 -0.783385 0.00409677
204 -0.78348 0.00415642
205 -0.782638 0.00370866
206 -0.782962 0.00360372
207 -0.781082 0.00345066
208 -0.778271 0.00353415
209 -0.777598 0.00391765
210 -0.775534 0.00364975
211 -0.774943 0.00355138
212 -0.773808 0.00363538
213 -0.772481 0.00356858
214 -0.77278 0.00359876
215 -0.771976 0.00371259
216 -0.770562 0.00367633
217 -0.770365 0.0037059
218 -0.771146 0.00404012
219 -0.770244 0.00429619
220 -0.769346 0.00414958
221 -0.768618 0.00428566
222 -0.766303 0.00411407
223 -0.766777 0.00404004
224 -0.766417 0.00395604
225 -0.766215 0.00382025
226 -0.766458 0.00358565
227 -0.766345 0.00390524
228 -0.765817 0.00412846
229 -0.765413 0.00439991
230 -0.762594 0.00455959
231 -0.760853 0.00460839
232 -0.761159 0.00471089
233 -0.760067 0.00500773
234 -0.758668 0.00497743
235 -0.756928 0.00490992
236 -0.755676 0.0050527
237 -0.75448 0.00557829
238 -0.752281 0.00563789
239 -0.750372 0.00529187
240 -0.74842 0.00543315
241 -0.746046 0.00521484
242 -0.74364 0.00514795
243 -0.74238 0.00480387
244 -0.740569 0.00496217
245 -0.738646 0.00471167
246 -0.738605 0.00443187
247 -0.736568 0.00431125
248 -0.735054 0.00431008
249 -0.733154 0.00429637
250 -0.730766 0.00413263
251 -0.727712 0.00430471
252 -0.72443 0.0043387
253 -0.72114 0.00415827
254 -0.719955 0.00402367
255 -0.716931 0.00442777
256 -0.714078 0.00455172
257 -0.711199 0.00474753
258 -0.707293 0.00492815
259 -0.703812 0.00510517
260 -0.699704 0.0049237
261 -0.695223 0.00448666
262 -0.691664 0.00445419
263 -0.688108 0.00439198
264 -0.684092 0.00440031
265 -0.680957 0.00490271
266 -0.677471 0.0050106
267 -0.67453 0.00510231
268 -0.670011 0.00502826
269 -0.666069 0.00511617
270 -0.660396 0.00450802
271 -0.656627 0.00441158
272 -0.650638 0.00453094
273 -0.645237 0.0045152
274 -0.639423 0.00459943
275 -0.634907 0.00482791
276 -0.631219 0.00462445
277 -0.627219 0.00488067
278 -0.621679 0.00507743
279 -0.61469 0.00498674
280 -0.607976 0.00533731
281 -0.602909 0.00554199
282 -0.596574 0.00515628
283 -0.58965 0.0054543
284 -0.58166 0.00533237
285 -0.573478 0.00570316
286 -0.563627 0.00566727
287 -0.556414 0.00589446
288 -0.548429 0.00612617
289 -0.539724 0.00596073
290 -0.531397 0.00623373
291 -0.522222 0.00626204
292 -0.51365 0.00623399
293 -0.503725 0.00623591
294 -0.493815 0.00646669
295 -0.484862 0.00613924
296 -0.471804 0.0063215
297 -0.460943 0.0063556
298 -0.449563 0.00633615
299 -0.438784 0.00677235
